1986.21,6388.28,-1237.15
1686.05083094404,6397.8915919205,-1583.80668083924
1378.21104163223,6378.35823305699,-1923.24847337149
1064.09248006357,6329.76662710219,-2253.92838947951
745.125672248551,6252.33499917494,-2574.3388033305
422.76344631231,6146.41217883131,-2883.01820136413
98.4744532130345,6012.47611435894,-3178.55773861637
-226.263389525184,5851.13182313711,-3459.60757397059
-549.969504237109,5663.10878492343,-3724.88295757707
-871.167282506683,5449.25778702057,-3973.17004441331
-1188.39071003937,5210.54723237897,-4203.33140877646
-1500.19095931691,4948.05892380053,-4414.31123540791
-1805.14292219315,4662.98333952514,-4605.14016394734
-2101.85165453211,4356.61441760127,-4774.93976450784
-2388.95870503244,4030.34386854537,-4922.92662336435
-2665.14830050174,3685.655037906,-5048.41601903821
-2929.15336008699,3324.1163424195,-5150.82517047042
-3179.761311298,2947.37430550933,-5229.67604048265
-3415.81968113715,2557.14621986576,-5284.59767935302
-3636.24143619344,2155.21246684967,-5315.32809505124
-3840.0100462959,1743.40852431262,-5321.71563852834
-4026.18424713171,1323.61669627769,-5303.71989439103
-4193.90247821011,897.757599646599,-5261.41206934252
-4342.3869736663,467.781444700758,-5194.97487291478
-4470.94748463565,35.6591476837358,-5104.70188725464
-4578.98461332725,-396.626684916505,-4990.99642504535
-4665.99274044889,-827.090859556515,-4854.3698770406
-4731.56252930772,-1253.7547444556,-4695.43955314348
-4775.38299171238,-1674.65542136514,-4514.92602347024
-4797.24310273709,-2087.85479698359,-4313.64996838209
-4797.03295346562,-2491.44863030844,-4092.52854902932
-4774.74443300423,-2883.5754320438,-3852.57131251579
-4730.47143332827,-3262.42519224386,-3594.87564834645
-4664.4095728958,-3626.24789270916,-3320.62181533028
-4576.85543740688,-3973.36176123165,-3031.06756057565
-4468.20533859694,-4302.16122564183,-2727.54235459999
-4338.95359450521,-4611.12452674016,-2411.44126886153
-4189.69033724982,-4898.820950571,-2084.21852421407
-4021.09885692204,-5163.91764219393,-1747.38074079268
-3833.95249280605,-5405.18596499694,-1402.47992175442
-3629.11108567486,-5621.5073717966,-1051.10620498734
-3407.51700741204,-5811.878756387,-694.880418421109
-3170.1907866389,-5975.41725684462,-335.446475888427
-2918.2263513552,-6111.36448476315,25.5363484343929
-2652.7859118252,-6219.09015764041,386.401228117934
-2375.09450902543,-6298.09511486483,745.481635605973
-2086.43425590696,-6348.01370111612,1101.11919652266
-1788.13830049441,-6368.61550448269,1451.67150720199
-1481.58454143149,-6359.80644017867,1795.51987563453
-1168.18912796763,-6321.62917438858,2131.07694644701
-849.399777568828,-6254.26288644538,2456.79417119023
-526.688945298541,-6158.02237123299,2771.16908613382
-201.546879855061,-6033.35648736261,3072.75236092543
124.525398328425,-5880.84596027997,3360.15458285542
450.023161238543,-5701.20055298209,3632.05274308132
773.445043946004,-5495.25562044075,3887.19639296567
1093.30008621536,-5263.96806710692,4124.41344068058
1408.11470988319,-5008.41172999773,4342.61556038408
1716.43959744743,-4729.77221280474,4540.80318858557
2016.85643811425,-4429.34119921662,4718.07008473954
2307.98450857585,-4108.51027616626,4873.60743565177
2588.48705697045,-3768.76430002636,5006.70748588895
2857.07745985097,-3411.67434082637,5116.76667906767
3112.5251234889,-3038.89024139376,5203.28829760661
3353.66110251689,-2652.13282985099,5265.88459126964
3579.38341065495,-2253.18582524252,5304.27838754315
3788.66200016767,-1843.88747708104,5318.3041796101
3980.54338865086,-1426.1219804067,5307.90869034287
4154.15491377489,-1001.81070850743,5273.15091334783
4308.70859870612,-572.903305729729,5214.20163463015
4443.50461303638,-141.368682901778,5131.34244089682
4557.93431619778,290.814042274226,5024.96422286699
4651.48287248422,721.664617864194,4895.56518420114
4723.73142893861,1149.21070193777,4743.74836878676
4774.35884948341,1571.49683770263,4570.21872112066
4803.14300075866,1986.59331975235,4375.7796964027
4809.96158717687,2392.60491270886,4161.32943869851
4794.79253469896,2787.67938474707,3927.85654713748
4757.71392477295,3170.01581981382,3676.43545159112
4698.90348175162,3537.87267379734,3408.22142061821
4618.63761891085,3889.57554143809,3124.44522567733
4517.29004992553,4223.52460238786,2826.40748669629
4395.32997431556,4538.20171653013,2515.4727250369
4253.31984696805,4832.17714039234,2193.06315076692
4091.91274333567,5104.11583833187,1860.65221183604
3911.84933335611,5352.78336397478,1519.75793341328
3713.95447848565,5577.05128929214,1171.93607613308
3499.13346752854,5775.90216059043,818.773142428047
3268.3679081478,5948.43396262823,461.879260436136
3022.71129209368,6093.86407400445,102.880975220734
2763.28425325386,6211.53269893031,-256.586022819627
2491.26953864013,6300.9057624642,-614.884202402515
2207.90671337335,6361.57725826898,-970.381498730462
1914.48662161399,6393.27103994208,-1321.45859391737
1612.3456262099,6395.84204896932,-1666.51614076873
1302.8596506017,6369.27697436253,-2003.98190043807
987.438047238916,6313.6943410624,-2332.31776477668
667.517317406372,6229.34402621895,-2650.02663457109
344.554707964988,6116.6062045072,-2955.65912529335
20.0217110381386,5975.98972569114,-3247.82007251539
-304.602506842932,5808.1299297196,-3525.17480972303
-627.837719213731,5613.7859067196,-3786.45519194142
-948.209270502275,5393.83721134738,-4030.4653393339
-1264.25469566436,5149.280043061,-4256.08707577795
-1574.53030088424,4881.22290599258,-4462.28503834813
-1877.61767748205,4590.88176421046,-4648.11143466209
-2172.13012112535,4279.57471028619,-4812.71042615796
-2456.71892851417,3948.71616717762,-4955.3221166012
-2730.07954384878,3599.81064554906,-5075.2861264324
-2990.95752765446,3234.44608072022,-5172.04473500208
-3238.15432091657,2854.28677546275,-5245.14557427955
-3470.53277793465,2461.06597690522,-5294.24385925789
-3687.02244194959,2056.5781177015,-5319.1041420483
-3886.62453829927,1642.67075354368,-5319.60157850828
-4068.41666074418,1221.23623086835,-5295.72269822421
-4231.55712759466,794.203120328628,-5247.5656707374
-4375.28898542082,363.527453176777,-5175.34006307149
-4498.94363940104,-68.8162008213299,-5079.3660858765
-4601.94409079229,-500.843774012916,-4960.07332784311
-4683.80776356635,-930.570818936884,-4817.99898045199
-4744.14890395827,-1356.02166179093,-4653.78555759261
-4782.68053850923,-1775.2385484396,-4468.17811710246
-4799.21597814981,-2186.2907395387,-4262.02099382801
-4793.66985795611,-2587.28351100579,-4036.25405637007
-4766.05870440821,-2976.36701594238,-3791.90850224363
-4716.50102428002,-3351.74496425429,-3530.10220872052
-4645.21691167768,-3711.68307659451,-3252.03465913245
-4552.52717220667,-4054.51726991082,-2958.98146685347
-4438.85196576742,-4378.66153280282,-2652.28852154194
-4304.70897204904,-4682.61545006295,-2333.36578450426
-4150.71108536702,-4964.97133727379,-2003.6807621539
-3977.5636480965,-5224.42094801625,-1664.75168858112
-3786.06123451775,-5459.76171826521,-1318.1404500611
-3577.08399943582,-5669.90251477142,-965.445286005459
-3351.593608421,-5853.86885670783,-608.293302332399
-3110.62876891746,-6010.80758256688,-248.332834478542
-2855.30038377879,-6139.99093719823,112.774301684422
-2586.78635097837,-6240.82005697486,473.360631970612
-2306.32603529274,-6312.82783433582,831.760879433501
-2015.21443965408,-6355.68114635284,1186.31981344845
-1714.79610559521,-6369.18243548055,1535.40005237844
-1406.45877374883,-6353.27063424903,1877.38978009748
-1091.62683670331,-6308.02142931284,2210.71033712154
-771.754617650993,-6233.64686395337,2533.82364782319
-448.319509171641,-6130.49428181217,2845.2394461896
-122.815007187718,-5999.04461828234,3143.52226379078
203.256324416463,-5839.9100495742,3427.29814507214
528.389922792878,-5653.83101297048,3695.26105674182
851.086293023174,-5441.67261517276,3946.17895987319
1169.85803741577,-5204.4204488846,4178.8995153806
1483.23681216125,-4943.17584085888,4392.35539572027
1789.78017696122,-4659.15055753477,4585.56917800559
2088.0783041157,-4353.66099707871,4757.65779618763
2376.76051459838,-4028.12189913047,4907.83653249945
2654.50160989872,-3684.03960578698,5035.42253100651
2920.02796980121,-3323.00490936618,5139.83781878673
3172.12338782889,-2946.68552423636,5220.61182298937
3409.63461774564,-2556.81822151667,5277.38337474975
3631.47660634007,-2155.20066665467,5309.90219367342
3836.63738958027,-1743.68300091735,5318.02984929047
4024.18263123127,-1324.15920853539,5301.74019854258
4193.25978506712,-898.558311729272,5261.11930095452
4343.10186389617,-468.835436110875,5196.36481565871
4473.03080075646,-36.9627889412946,5107.7848868678
4582.4603897706,395.079407453429,4995.79652671683
4670.89879630103,825.311985233669,4860.92350661057
4737.9506281784,1251.76586228693,4703.79377030914
4783.31856188786,1672.49099466707,4525.13638395704
4806.80451967606,2085.56521069342,4325.7780401024
4808.31039557417,2489.10288826824,4106.63913446537
4787.83833031508,2881.26343820635,3868.72943579303
4745.49053704542,3260.25955773445,3613.14337057892
4681.46868159077,3624.36521977443,3341.05494574082
4596.07282282154,3971.92336518621,3053.71233353079
4489.69992038336,4301.35326678265,2752.43214400776
4362.84191869814,4611.15753563353,2438.5934113383
