1,1.66164608382248e-17
0.998962787396186,-8.04613318504365e-05
0.99585569282178,-0.000321043701844524
0.990692317087567,-0.000719378081256889
0.98349523262385,-0.00127163249400791
0.974295842651543,-0.00197267605178306
0.963134188913367,-0.00281628828950031
0.950058712381084,-0.00379539536842457
0.935125971992044,-0.00490231198692076
0.918400326728049,-0.00612896676743074
0.899953586236174,-0.00746708958488762
0.879864634747598,-0.00890834175201742
0.85821903235223,-0.0104443740390531
0.835108596834739,-0.0120668029181325
0.810630968385606,-0.0137671018216456
0.784889158684566,-0.0155364111449404
0.757991085216997,-0.017365277712744
0.730049091306861,-0.0192433409543725
0.701179452280608,-0.0211589886028873
0.671501868424687,-0.0230990089089605
0.641138945934616,-0.0250482687879217
0.610215667808662,-0.0269894477570379
0.578858857516659,-0.0289028558600345
0.547196639157239,-0.0307663600502355
0.515357898581035,-0.0325554378893009
0.483471750486758,-0.0342433702271567
0.451667016695865,-0.0358015761888753
0.420071720616601,-0.0372000848245358
0.388903938369711,-0.03841674847956
0.358362692887419,-0.0395162244554694
0.328404595944474,-0.0404889268390778
0.299143861056167,-0.0412971285229263
0.270691678364834,-0.0419036630378079
0.243156036535616,-0.0422728466098369
0.216641567752284,-0.042371328561619
0.191249401867356,-0.0421688307997329
0.167077014984608,-0.0416387432745359
0.144218058250631,-0.0407585503886482
0.122762154422791,-0.0395100728718619
0.102794652760211,-0.0378795200507818
0.084396336733995,-0.0358573580922506
0.0676430836596644,-0.0334380100550578
0.0526054802379807,-0.0306194128419786
0.0393484027363519,-0.027402463869494
0.0279305747428632,-0.0237903960293058
0.0184041187109245,-0.0197881229882763
0.0108141195914948,-0.015401597881322
0.00519821952949493,-0.0106372269566837
0.00158626180712436,-0.00550137583726423
0,0
0.000468345442539307,0.0057065727240462
0.0030117666472589,0.0114540128322952
0.00762672341743989,0.0172244281390355
0.014301018250046,0.0229917850603961
0.0230136782464683,0.0287226140211989
0.0337348399176264,0.0343769656125906
0.0464256518596002,0.0399095782314536
0.0610382122169464,0.0452712098984386
0.0775155583741643,0.0504100812419719
0.0957917253718321,0.055273373515261
0.115791887208075,0.0598087251112971
0.137432591651642,0.0639656723419772
0.160622094754075,0.0676969850906839
0.185260796273911,0.0709598550323361
0.211241772125546,0.0737169030153391
0.238451395153859,0.0759369823876262
0.26677003139433,0.0775957659226466
0.29607279582144,0.0786761149216523
0.326230349634218,0.0791682393986459
0.357109720481549,0.0790696673991152
0.388575127673974,0.0783850489504185
0.420328384350019,0.077154746811166
0.452309957396454,0.075501264768281
0.484476671941586,0.0734598515439297
0.516693678990621,0.0710596619267039
0.548826386750442,0.0683322036094705
0.58074103751672,0.0653108535125896
0.612305266147652,0.0620304494339458
0.643388640696416,0.0585269637266302
0.673863185996621,0.0548372577260728
0.703603890841786,0.0509989082662679
0.732489198933974,0.0470500913422823
0.760401483093528,0.0430295032070831
0.787227501437604,0.0389762962327678
0.812858833473127,0.0349300058837196
0.837192293426577,0.0309304461639468
0.860130317745498,0.0270175537939165
0.881581323621536,0.0232311658946745
0.901460035631782,0.0196107217498127
0.919687778163792,0.0161948858363771
0.936192732131345,0.0130210962701258
0.950910155521335,0.0101250495881375
0.963782568432654,0.00754013890096497
0.974759904359126,0.0052968674479429
0.98379963041518,0.00342226312519384
0.990866839903499,0.00193932137377253
0.995934321001466,0.00086650378382194
0.998982605354151,0.000217317887079393
1,-1.66164608382248e-17
